Severity,Humidity(%),Weather_Condition,Bump,Crossing,Junction,Roundabout,Stop,Traffic_Signal,Sunrise_Sunset,Temperature_C,Wind_Speed_ms,Visibility_km,Hour,DayOfWeek
3,75.0,14,0,1,0,0,0,1,1,20.6,1.3,16.1,16,2
4,70.0,142,0,0,0,0,0,0,1,-24.0,3.1,16.1,6,0
2,54.0,90,0,0,0,0,0,0,1,18.3,5.4,16.1,15,2
2,80.0,90,0,0,0,0,0,0,1,10.0,0.0,16.1,22,4
3,73.0,90,0,0,1,0,0,0,1,2.2,0.0,16.1,5,2
3,49.0,40,0,0,0,0,0,0,1,27.8,2.2,14.5,13,0
2,83.0,90,0,0,0,0,0,0,1,22.8,3.6,16.1,17,4
2,85.0,32,0,0,0,0,0,0,1,-0.6,0.0,16.1,12,6
2,75.0,142,0,0,0,0,0,0,1,-1.7,3.1,16.1,7,0
2,85.0,32,0,0,0,0,0,0,1,28.9,3.1,16.1,8,2
2,60.0,90,0,0,0,0,0,0,1,22.2,4.5,16.1,8,4
2,71.0,40,0,0,0,0,0,0,1,10.0,3.1,16.1,7,4
3,94.0,27,0,0,1,0,0,0,1,24.0,3.1,6.4,16,2
2,68.0,90,0,0,0,0,0,0,1,16.7,5.4,16.1,8,4
3,80.0,142,0,0,0,0,0,0,1,9.4,1.6,16.1,21,5
2,47.0,40,0,0,0,0,0,0,1,33.3,2.2,16.1,17,4
2,90.0,36,0,0,0,0,0,0,1,23.9,5.1,16.1,9,5
2,72.0,121,0,0,0,0,0,0,1,0.6,2.1,16.1,8,2
3,52.0,90,0,0,0,0,0,0,1,0.6,1.3,16.1,10,3
2,93.0,92,0,0,0,0,0,0,1,11.7,3.6,0.4,4,0
2,100.0,92,0,0,0,0,0,0,1,-7.2,8.0,1.2,1,5
2,67.0,90,0,0,0,0,0,0,1,-0.6,1.3,16.1,7,2
2,49.0,40,0,0,0,0,0,0,1,-2.8,8.2,16.1,6,3
2,5.0,90,0,1,0,0,0,1,1,44.4,5.8,16.1,15,3
2,90.0,67,0,0,0,0,0,0,1,22.8,0.0,4.8,17,0
2,56.0,36,0,0,0,0,0,0,1,9.4,6.7,16.1,9,4
2,58.0,142,0,0,0,0,0,0,1,7.8,7.2,16.1,8,0
2,89.0,90,0,1,0,0,0,0,1,5.6,2.2,16.1,6,0
2,78.0,32,0,0,0,0,0,0,1,25.0,0.0,16.1,9,3
2,58.0,90,0,0,0,0,0,0,1,18.3,2.2,14.5,12,3
2,78.0,36,0,0,0,0,0,1,1,16.7,4.1,16.1,8,0
2,54.0,32,0,0,0,0,0,0,1,9.4,4.1,16.1,11,4
3,19.0,33,0,0,0,0,0,0,1,31.1,9.8,16.1,17,0
2,89.0,14,0,0,0,0,0,1,1,3.9,3.6,11.3,10,2
2,16.0,90,0,1,0,0,0,1,1,25.6,5.4,16.1,7,0
2,39.0,90,0,0,0,0,0,0,1,27.2,4.0,16.1,21,0
2,68.0,32,0,1,0,0,0,0,1,17.8,8.0,16.1,10,4
2,54.0,90,0,0,0,0,0,0,1,27.2,1.3,16.1,8,4
2,55.0,32,0,1,0,0,0,1,1,20.0,3.1,16.1,14,1
3,53.0,14,0,0,0,0,0,0,1,22.8,4.0,16.1,16,1
3,51.0,90,0,0,0,0,0,0,1,21.1,3.1,16.1,16,4
2,79.0,36,0,0,0,0,0,0,1,26.1,3.1,12.9,14,4
2,79.0,90,0,0,1,0,0,0,1,5.6,2.2,16.1,5,1
2,82.0,40,0,0,0,0,0,0,1,28.9,4.0,16.1,8,2
2,81.0,90,0,0,0,0,0,0,1,13.9,0.0,16.1,20,4
3,75.0,14,0,0,0,0,0,0,1,20.6,0.0,14.5,4,2
2,79.0,5,0,0,0,0,0,0,1,3.3,4.1,8.0,19,1
3,35.0,32,0,0,0,0,0,0,1,15.6,3.1,16.1,21,4
2,66.0,14,0,0,1,0,0,0,1,26.1,1.3,16.1,17,3
3,89.0,5,0,0,0,0,0,0,1,6.1,6.7,3.2,6,3
2,88.0,90,0,0,0,0,0,0,1,12.2,3.1,16.1,22,1
4,40.0,142,0,1,0,0,0,0,1,12.2,4.1,16.1,16,4
2,81.0,32,0,0,0,0,0,0,1,-3.3,2.2,16.1,6,0
2,81.0,32,0,0,0,0,0,0,1,22.8,3.1,16.1,10,4
2,10.0,90,0,0,0,0,0,0,1,21.7,5.4,16.1,8,4
2,20.0,90,0,0,0,0,1,0,1,12.8,4.0,16.1,14,2
2,97.0,40,0,0,0,0,0,0,1,15.0,0.0,16.1,8,0
2,44.0,90,0,0,0,0,1,0,1,11.1,3.6,16.1,7,4
2,44.0,142,0,0,0,0,0,0,1,28.3,5.1,16.1,14,5
3,35.0,142,0,0,0,0,0,0,1,33.9,5.7,16.1,14,4
2,17.0,90,0,0,0,0,0,0,1,23.3,3.6,16.1,19,0
2,94.0,40,0,0,0,0,0,0,1,26.7,2.7,12.9,6,1
2,34.0,90,0,0,0,0,0,0,1,26.1,7.2,16.1,16,2
2,45.0,142,0,0,0,0,0,1,1,5.6,3.1,16.1,7,2
3,39.0,142,0,0,1,0,0,0,1,-8.9,5.7,16.1,17,3
2,42.0,90,0,0,0,0,0,0,1,0.6,2.7,16.1,8,4
2,64.0,14,0,0,0,0,0,0,1,2.2,2.2,16.1,17,0
2,78.0,14,0,0,0,0,0,0,1,21.7,0.0,12.9,7,4
3,81.0,101,0,0,0,0,0,0,1,15.0,1.3,4.8,8,1
2,88.0,101,0,0,0,0,0,0,1,14.0,2.1,8.0,9,2
2,34.0,90,0,0,0,0,0,0,1,22.2,4.0,16.1,22,2
2,13.0,40,0,0,0,0,0,0,1,40.0,1.3,16.1,13,5
2,47.0,32,0,0,0,0,0,0,1,8.2,4.6,16.1,7,0
2,87.0,90,0,0,0,0,0,0,1,20.6,1.3,16.1,8,2
2,90.0,14,0,0,0,0,0,1,1,23.9,6.3,16.1,9,1
2,100.0,36,0,1,0,0,0,1,1,5.0,1.6,6.4,7,4
2,62.0,90,0,0,0,0,0,0,1,21.1,2.2,16.1,18,0
2,61.0,90,0,0,0,0,0,0,1,20.6,1.3,16.1,7,2
2,86.0,14,0,0,1,0,0,0,1,7.2,3.1,6.4,7,2
2,72.0,142,0,0,0,0,0,0,1,-5.6,2.6,16.1,7,0
2,83.0,32,0,0,1,0,0,0,1,8.9,2.6,16.1,8,3
3,88.0,15,0,0,0,0,0,0,1,-2.2,2.2,3.2,20,1
2,69.0,36,0,0,0,0,0,0,1,12.2,3.6,16.1,15,1
2,89.0,5,0,1,0,0,0,1,1,1.1,6.7,11.3,7,2
1,83.0,14,0,1,0,0,0,1,1,9.4,3.1,16.1,18,0
2,79.0,69,0,0,0,0,0,0,1,26.7,2.2,16.1,21,3
4,83.0,14,0,0,0,0,0,0,1,17.8,1.3,16.1,17,2
3,58.0,32,0,0,0,0,0,0,1,26.7,3.6,16.1,13,5
2,66.0,5,0,0,0,0,0,0,1,22.2,3.1,16.1,8,4
2,84.0,5,0,0,0,0,0,0,1,13.3,9.8,16.1,14,4
2,46.0,40,0,1,0,0,0,0,1,30.0,7.6,16.1,8,4
3,81.0,90,0,0,0,0,0,0,1,-8.9,0.0,16.1,9,1
2,93.0,92,0,0,0,0,0,0,1,13.3,1.6,0.3,7,1
2,57.0,90,0,0,1,0,0,0,1,6.7,5.8,16.1,23,6
2,26.0,32,0,0,0,0,0,0,1,26.7,3.6,16.1,8,4
2,44.0,121,0,0,0,0,0,0,1,7.2,9.8,16.1,6,4
4,42.0,40,0,0,0,0,0,0,1,7.8,4.6,16.1,19,4
2,85.0,142,0,0,0,0,0,0,1,6.7,1.6,12.9,6,4
2,69.0,32,0,0,0,0,0,0,1,13.9,2.7,16.1,8,5
2,86.0,40,0,0,0,0,0,0,1,10.6,1.3,16.1,6,0
2,42.0,90,0,0,0,0,0,0,1,8.3,4.5,16.1,5,0
2,54.0,32,0,1,0,0,0,1,1,26.7,6.7,16.1,16,2
2,45.0,90,0,0,1,0,0,0,1,9.4,3.6,16.1,17,4
2,48.0,40,0,1,0,0,0,0,1,31.1,7.2,16.1,17,1
2,80.0,14,0,0,0,0,0,0,1,26.7,7.2,16.1,11,2
2,50.0,14,0,0,0,0,0,0,1,21.1,2.7,16.1,16,0
2,50.0,32,0,0,0,0,0,0,1,27.2,7.6,16.1,14,5
2,45.0,90,0,0,0,0,0,0,1,20.6,7.2,16.1,8,4
2,42.0,90,0,0,0,0,0,0,1,27.8,2.2,16.1,8,4
2,83.0,32,0,0,0,0,0,0,1,12.8,0.0,12.9,21,6
2,87.0,14,0,0,0,0,0,0,1,20.0,4.5,16.1,19,3
2,36.0,121,0,0,0,0,0,0,1,26.0,7.7,16.1,13,5
2,100.0,36,0,0,0,0,0,0,1,-0.6,3.1,4.0,10,3
2,54.0,121,0,0,1,0,0,0,1,12.0,4.6,16.1,17,1
2,38.0,90,0,0,0,0,0,0,1,15.0,0.0,16.1,14,6
2,91.0,14,0,0,0,0,0,0,1,21.1,1.3,16.1,6,4
2,63.0,142,0,0,0,0,0,1,1,19.4,3.1,16.1,12,2
2,60.0,14,0,0,0,0,0,0,1,25.6,2.2,16.1,8,4
2,16.0,121,0,0,0,0,0,0,1,12.8,3.1,16.1,12,0
3,73.0,90,0,0,0,0,0,0,1,18.3,3.6,16.1,21,6
2,35.0,91,0,0,0,0,0,0,1,12.2,9.4,16.1,6,2
3,33.0,142,0,0,0,0,0,0,1,15.6,3.6,16.1,14,6
2,93.0,92,0,0,0,0,0,0,1,7.8,0.0,1.6,8,4
2,90.0,5,0,0,0,0,0,0,1,12.2,0.0,3.2,13,3
2,5.0,90,0,0,0,0,0,0,1,28.9,6.3,16.1,13,4
2,50.0,32,0,0,0,0,0,0,1,26.1,4.5,16.1,16,1
2,43.0,90,0,0,0,0,0,0,1,21.1,3.1,16.1,16,0
2,64.0,14,0,1,0,0,0,1,1,15.6,6.3,16.1,7,0
2,45.0,121,0,0,0,0,0,0,1,3.3,5.7,16.1,8,1
2,89.0,5,0,0,0,0,0,0,1,6.7,3.1,16.1,10,0
2,93.0,92,0,0,0,0,0,0,1,11.7,0.0,3.2,18,4
2,72.0,90,0,0,0,0,0,0,1,-3.9,0.0,16.1,20,1
4,48.0,32,0,0,1,0,0,0,1,17.2,3.1,16.1,14,1
2,68.0,121,0,1,0,0,0,1,1,32.8,4.6,16.1,15,1
2,90.0,90,0,0,0,0,0,1,1,15.6,2.7,16.1,6,5
3,69.0,40,0,0,0,0,0,0,1,28.3,1.6,16.1,19,4
2,66.0,142,0,0,0,0,0,1,1,32.8,3.1,16.1,15,4
2,38.0,90,0,1,0,0,1,1,1,20.6,2.2,16.1,18,4
2,45.0,90,0,0,0,0,0,0,1,17.2,0.0,16.1,1,1
2,53.0,121,0,0,0,0,1,0,1,5.6,4.6,16.1,6,3
2,72.0,14,0,0,0,0,0,0,1,17.2,0.0,12.9,8,1
3,94.0,36,0,0,0,0,0,0,1,24.4,3.1,4.8,8,2
4,32.0,90,0,0,0,0,0,0,1,16.1,3.1,16.1,12,1
2,53.0,121,0,1,0,0,1,0,1,31.1,5.1,12.9,13,2
2,24.0,90,0,0,0,0,0,0,1,12.2,0.0,16.1,17,0
2,68.0,32,0,0,0,0,1,0,1,6.7,0.0,16.1,8,4
2,100.0,90,0,0,1,0,0,0,1,6.1,1.3,16.1,23,3
3,23.0,90,0,0,0,0,0,0,1,27.2,2.2,16.1,11,5
2,67.0,142,0,0,0,0,0,0,1,16.1,3.1,16.1,21,1
2,40.0,142,0,0,0,0,0,1,1,29.4,3.1,16.1,12,1
2,61.0,14,0,0,0,0,0,0,1,25.0,3.6,16.1,15,4
2,40.0,90,0,0,0,0,0,0,1,5.0,1.3,16.1,17,1
2,100.0,36,0,0,0,0,0,0,1,10.0,3.6,16.1,1,6
2,35.0,90,0,1,0,0,0,1,1,35.6,3.1,16.1,8,4
2,91.0,32,0,0,1,0,0,0,1,24.4,3.1,16.1,8,4
2,60.0,90,0,1,0,0,0,1,1,27.2,3.6,16.1,8,0
2,52.0,90,0,0,0,0,0,0,1,23.3,5.8,16.1,16,5
2,84.0,14,0,1,0,0,0,1,1,16.7,3.1,16.1,8,0
3,65.0,90,0,0,0,0,0,0,1,21.1,1.3,16.1,21,6
2,56.0,40,0,0,0,0,0,0,1,34.4,4.5,16.1,15,2
2,50.0,32,0,0,0,0,0,0,1,8.9,0.0,16.1,18,0
2,100.0,92,0,0,0,0,0,0,1,6.7,3.1,0.0,12,1
2,61.0,90,0,0,0,0,0,0,1,10.0,5.4,16.1,8,4
2,48.0,32,0,1,0,0,0,1,1,29.4,2.2,16.1,8,4
2,78.0,15,0,0,0,0,0,0,1,-2.2,7.6,8.0,5,2
3,75.0,142,0,0,0,0,0,0,1,-3.9,3.1,12.9,19,4
2,58.0,32,0,0,0,0,0,0,1,25.6,8.0,16.1,8,4
2,61.0,90,0,0,0,0,0,0,1,22.8,0.0,16.1,8,1
2,25.0,90,0,0,0,0,0,0,1,39.4,2.2,16.1,18,1
2,33.0,90,0,0,1,0,0,0,1,17.2,4.5,16.1,8,1
3,93.0,32,0,0,0,0,0,0,1,22.2,3.1,16.1,23,6
2,99.0,32,0,0,0,0,0,0,1,17.8,0.0,16.1,6,0
2,12.0,90,0,0,0,0,0,0,1,21.1,2.2,16.1,12,6
2,45.0,90,0,0,0,0,0,0,1,32.2,5.8,16.1,14,5
2,81.0,14,0,0,0,0,0,0,1,-4.4,2.7,16.1,18,6
2,93.0,5,0,0,0,0,0,0,1,18.3,2.7,8.0,10,3
2,44.0,90,0,0,0,0,0,1,1,8.3,0.0,16.1,8,4
2,67.0,90,0,1,0,0,0,1,1,-0.6,3.6,16.1,7,1
2,63.0,142,0,0,0,0,0,0,1,21.1,1.6,16.1,8,2
2,87.0,14,0,0,0,0,0,0,1,17.2,4.5,16.1,8,4
2,53.0,26,0,0,1,0,0,0,1,6.7,9.8,16.1,8,4
2,57.0,40,0,0,0,0,0,0,1,32.8,0.0,16.1,13,3
2,75.0,121,0,0,0,0,0,1,1,16.7,2.6,14.5,9,0
2,80.0,142,0,0,0,0,0,1,1,17.8,1.6,16.1,0,6
4,54.0,90,0,0,0,0,0,0,1,16.1,5.8,16.1,12,2
2,15.0,90,0,0,0,0,0,0,1,27.2,0.0,16.1,9,1
2,54.0,40,0,0,0,0,0,0,1,26.1,3.1,16.1,14,0
2,84.0,142,0,0,0,0,0,0,1,18.9,3.1,14.5,5,4
2,92.0,15,0,0,1,0,0,0,1,-2.8,4.1,4.8,5,4
2,19.0,90,0,0,0,0,0,0,1,24.4,2.7,16.1,14,2
2,83.0,44,0,0,0,0,0,0,1,11.1,10.3,12.9,13,2
3,64.0,142,0,1,0,0,0,1,1,16.1,8.2,16.1,18,4
2,26.0,142,0,0,0,0,1,0,1,10.6,3.1,16.1,6,3
2,40.0,90,0,0,0,0,0,1,1,22.2,6.3,16.1,17,3
3,34.0,90,0,0,0,0,0,0,1,17.2,4.0,16.1,14,0
2,87.0,5,0,0,0,0,0,1,1,21.7,0.0,6.4,6,2
2,87.0,142,0,1,0,0,0,1,1,23.9,2.1,16.1,6,2
2,13.0,90,0,1,0,0,0,1,1,28.3,3.6,16.1,13,2
3,79.0,90,0,0,0,0,0,0,1,5.0,5.8,16.1,9,0
4,88.0,36,0,0,0,0,0,0,1,17.0,5.1,12.9,7,6
2,63.0,90,0,0,0,0,0,0,1,17.2,2.7,16.1,19,5
2,86.0,90,0,0,0,0,0,0,1,12.8,1.3,12.9,5,5
3,24.0,90,0,0,0,0,0,0,1,12.2,7.2,20.9,14,0
2,77.0,32,0,0,0,0,0,0,1,26.1,5.8,16.1,8,1
2,71.0,90,0,0,0,0,0,0,1,23.3,3.1,16.1,9,0
3,46.0,121,0,0,0,0,0,0,1,34.0,2.1,16.1,13,5
2,48.0,142,0,0,0,0,0,0,1,30.0,3.1,16.1,19,5
3,85.0,142,0,0,0,0,0,0,1,-0.6,3.1,16.1,7,1
2,61.0,90,0,0,0,0,0,0,1,29.4,3.6,16.1,13,5
2,87.0,14,0,0,0,0,0,1,1,16.1,0.0,16.1,6,2
3,96.0,142,0,0,0,0,0,0,1,0.0,3.1,16.1,7,1
2,83.0,32,0,0,0,0,0,0,1,16.1,0.0,16.1,15,2
2,50.0,32,0,1,0,0,0,1,1,0.6,4.0,16.1,12,5
2,70.0,90,0,0,0,0,0,1,1,17.8,0.0,16.1,6,1
2,27.0,90,0,0,0,0,0,0,1,31.1,3.1,8.0,13,5
2,40.0,91,0,1,0,0,0,1,1,7.8,9.8,16.1,22,4
3,49.0,32,0,0,0,0,0,1,1,12.2,4.6,16.1,17,0
2,87.0,90,0,0,0,0,0,0,1,18.9,2.2,16.1,1,3
1,12.0,90,0,1,0,0,0,1,1,35.6,4.0,16.1,10,1
3,52.0,36,0,0,0,0,0,0,1,31.2,2.6,16.1,15,6
2,70.0,90,0,0,0,0,0,0,1,19.4,4.0,16.1,14,4
2,72.0,14,0,0,0,0,0,0,1,17.8,5.4,16.1,7,3
2,80.0,32,0,1,0,0,0,1,1,12.8,2.1,16.1,8,4
2,100.0,92,0,0,0,0,0,0,1,13.3,0.0,1.6,7,1
2,100.0,92,0,0,0,0,0,0,1,11.0,3.1,0.3,6,2
2,68.0,121,0,0,1,0,0,0,1,20.0,2.1,16.1,10,4
2,66.0,90,0,0,0,0,0,0,1,10.6,3.1,16.1,7,0
2,87.0,14,0,0,0,0,0,0,1,21.7,2.7,16.1,7,1
2,66.0,15,0,1,0,0,0,1,1,0.0,3.6,11.3,14,4
2,26.0,90,0,0,0,0,0,0,1,15.6,4.0,16.1,13,0
2,55.0,32,0,0,0,0,0,0,1,32.2,3.1,16.1,14,1
2,79.0,134,0,0,0,0,0,0,1,2.2,6.7,16.1,1,3
2,83.0,32,0,0,0,0,0,1,1,23.9,4.5,11.3,16,2
2,87.0,32,0,1,0,0,0,1,1,24.4,2.2,16.1,8,4
3,60.0,142,0,0,0,0,0,0,1,16.7,1.6,16.1,12,0
2,86.0,14,0,1,0,0,0,1,1,11.7,1.3,9.7,1,2
3,82.0,90,0,0,0,0,0,0,1,24.4,5.8,16.1,8,1
2,63.0,90,0,0,0,0,0,0,1,11.1,2.2,16.1,22,3
2,65.0,142,0,0,0,0,0,0,1,18.3,2.1,16.1,20,0
2,51.0,90,0,0,0,0,0,0,1,21.7,0.0,16.1,8,4
2,54.0,32,0,1,0,0,0,0,1,24.4,4.5,16.1,13,1
2,96.0,14,0,0,1,0,0,0,1,1.1,3.6,16.1,8,4
3,43.0,40,0,0,0,0,0,0,1,12.2,3.1,16.1,10,6
2,64.0,90,0,1,0,0,0,1,1,12.2,6.7,16.1,7,4
3,33.0,142,0,0,0,0,0,0,1,22.2,1.6,16.1,18,1
2,67.0,40,0,0,0,0,0,0,1,30.6,6.7,16.1,8,4
2,81.0,90,0,0,0,0,0,0,1,24.4,2.7,16.1,20,2
3,75.0,40,0,0,0,0,0,0,1,18.3,3.1,16.1,19,1
2,30.0,90,0,1,0,0,1,0,1,25.6,3.6,16.1,13,3
2,71.0,33,0,0,0,0,0,0,1,7.2,10.3,16.1,8,4
2,61.0,90,0,0,0,0,0,0,1,9.4,1.3,16.1,17,5
2,68.0,40,0,0,0,0,0,0,1,22.2,5.4,16.1,7,0
2,92.0,15,0,0,1,0,0,0,1,0.6,4.0,3.2,8,4
3,43.0,40,0,0,0,0,0,0,1,26.7,5.1,16.1,19,0
2,57.0,90,0,0,0,0,0,0,1,13.9,1.3,16.1,5,3
2,47.0,90,0,1,0,0,0,1,1,28.9,4.0,16.1,8,4
2,100.0,44,0,0,0,0,0,0,1,22.8,2.6,16.1,21,1
2,64.0,90,0,0,0,0,0,0,1,0.0,3.6,16.1,3,6
2,53.0,90,0,0,0,0,0,0,1,28.9,4.5,16.1,14,6
2,74.0,90,0,0,0,0,0,0,1,10.0,0.0,16.1,7,5
3,75.0,14,0,0,0,0,0,0,1,17.8,4.5,16.1,15,0
2,56.0,32,0,0,0,0,0,0,1,3.9,4.5,16.1,8,2
3,66.0,14,0,0,0,0,0,0,1,-2.2,4.5,12.9,16,4
1,41.0,90,0,0,0,0,0,0,1,28.3,3.6,16.1,19,3
2,33.0,40,0,0,0,0,0,0,1,28.3,3.1,16.1,16,4
4,100.0,14,0,0,1,0,0,0,1,20.0,0.0,11.3,8,4
2,96.0,134,0,0,0,0,0,0,1,2.8,3.6,1.6,16,1
2,41.0,90,0,0,0,0,0,0,1,10.6,6.3,16.1,9,4
2,33.0,90,0,1,0,0,0,0,1,32.2,3.6,16.1,18,1
2,41.0,90,0,0,0,0,0,0,1,17.2,3.1,16.1,14,0
2,50.0,90,0,0,0,0,0,1,1,16.7,3.6,16.1,11,1
3,81.0,14,0,0,0,0,0,0,1,19.4,1.3,16.1,11,2
2,96.0,5,0,0,0,0,0,0,1,15.0,7.6,1.6,12,1
3,89.0,14,0,0,0,0,0,0,1,3.3,5.4,14.5,21,6
2,87.0,14,0,0,0,0,0,0,1,22.2,5.4,16.1,6,3
2,59.0,32,0,1,0,0,0,0,1,30.6,3.1,16.1,12,1
2,19.0,90,0,0,1,0,0,0,1,20.6,5.4,16.1,8,4
2,94.0,90,0,0,0,0,0,0,1,25.0,3.6,16.1,22,6
3,78.0,40,0,0,0,0,0,0,1,15.0,3.6,16.1,11,1
2,31.0,90,0,1,0,0,0,1,1,31.1,3.1,16.1,15,4
2,78.0,121,0,0,0,0,0,0,1,18.9,2.1,16.1,8,0
3,65.0,32,0,0,0,0,0,0,1,30.6,6.7,16.1,17,6
2,50.0,142,0,0,0,0,0,0,1,11.7,3.1,16.1,5,0
2,74.0,36,0,0,0,0,0,0,1,12.8,4.6,16.1,10,1
2,55.0,32,0,0,0,0,0,0,1,5.0,2.7,16.1,8,4
2,74.0,40,0,1,0,0,0,0,1,26.7,4.0,16.1,8,4
2,74.0,90,0,0,0,0,0,0,1,10.0,3.1,16.1,8,4
2,36.0,142,0,0,0,0,0,0,1,14.4,5.7,16.1,11,1
2,51.0,142,0,0,0,0,0,1,1,28.3,5.7,16.1,17,4
2,9.0,40,0,0,0,0,0,0,1,38.9,0.0,16.1,16,0
2,28.0,90,0,0,0,0,0,0,1,32.8,4.5,16.1,14,4
2,19.0,90,0,0,0,0,0,0,1,18.9,8.0,16.1,11,1
2,94.0,5,0,0,0,0,0,0,1,11.1,3.1,3.2,7,4
2,29.0,90,0,0,0,0,0,1,1,13.3,5.8,16.1,17,4
2,93.0,36,0,1,0,0,0,1,1,18.9,3.6,16.1,8,1
2,41.0,142,0,1,0,0,1,0,1,22.8,2.6,16.1,13,3
2,86.0,5,0,1,0,0,0,1,1,11.1,7.7,16.1,7,5
2,97.0,5,0,0,0,0,0,0,1,10.0,8.0,6.4,23,4
2,70.0,32,0,0,0,0,0,0,1,30.0,5.4,11.3,18,6
2,78.0,14,0,0,0,0,0,0,1,22.2,0.0,16.1,15,5
2,23.0,142,0,0,0,0,0,0,1,33.0,6.7,16.1,15,3
2,71.0,90,0,0,0,0,0,0,1,6.7,0.0,16.1,19,1
2,59.0,32,0,0,0,0,0,0,1,20.0,4.1,16.1,10,3
2,85.0,14,0,1,0,0,0,0,1,-2.2,0.0,16.1,7,0
1,81.0,14,0,0,0,0,0,1,1,22.2,3.6,16.1,7,0
2,35.0,90,0,0,0,0,0,1,1,5.0,0.0,16.1,14,2
2,81.0,40,0,0,0,0,0,0,1,14.4,6.3,16.1,17,5
2,82.0,90,0,0,0,0,0,0,1,23.3,2.2,16.1,18,1
2,83.0,14,0,0,0,0,0,0,1,-2.2,3.6,16.1,7,0
3,83.0,142,0,1,0,0,1,0,1,15.0,2.1,16.1,21,6
2,62.0,142,0,1,0,0,0,1,1,-10.6,6.7,16.1,7,4
2,62.0,90,0,0,0,0,0,0,1,5.6,1.3,16.1,13,1
2,70.0,90,0,0,0,0,0,0,1,17.2,2.2,16.1,16,2
2,16.0,40,0,0,1,0,0,0,1,37.8,3.1,16.1,15,3
2,46.0,14,0,0,0,0,0,0,1,-1.7,3.6,16.1,8,4
3,81.0,142,0,0,0,0,0,0,1,18.9,2.1,16.1,0,6
2,69.0,27,0,0,0,0,0,0,1,20.4,3.6,11.3,17,4
2,41.0,90,0,0,0,0,0,0,1,13.9,2.2,128.7,10,1
2,90.0,40,0,1,0,0,0,0,1,13.3,3.6,16.1,8,4
2,90.0,14,0,0,0,0,0,0,1,18.3,4.0,3.2,8,4
2,90.0,14,0,0,0,0,0,0,1,23.9,0.0,16.1,20,1
3,94.0,32,0,0,0,0,0,0,1,27.0,4.1,16.1,10,6
2,53.0,90,0,0,0,0,0,0,1,-6.1,1.3,16.1,21,6
2,79.0,90,0,0,0,0,0,0,1,23.3,4.5,16.1,18,2
2,48.0,40,0,0,0,0,0,0,1,24.4,4.0,16.1,8,4
2,79.0,40,0,0,0,0,0,0,1,5.6,2.6,16.1,8,0
2,96.0,90,0,0,0,0,0,1,1,25.6,2.7,16.1,6,5
3,47.0,32,0,0,0,0,0,0,1,-3.0,5.7,16.1,9,3
2,74.0,90,0,0,0,0,0,0,1,25.0,2.2,16.1,18,6
2,65.0,121,0,0,0,0,0,0,1,4.4,1.6,16.1,18,4
2,53.0,90,0,0,0,0,0,0,1,15.6,5.8,16.1,18,4
3,85.0,15,0,0,0,0,0,0,1,0.6,7.2,1.6,15,6
3,60.0,32,0,0,0,0,0,0,1,-6.7,1.6,16.1,19,2
4,92.0,40,0,0,0,0,0,0,1,0.0,2.6,16.1,1,3
2,88.0,14,0,0,0,0,0,0,1,18.9,3.6,16.1,17,3
3,10.0,142,0,0,0,0,0,0,1,19.4,5.1,16.1,20,3
2,44.0,142,0,0,0,0,0,0,1,16.1,3.6,16.1,17,4
2,44.0,5,0,0,0,0,0,0,1,25.0,3.6,16.1,17,1
2,77.0,36,0,0,0,0,0,0,1,11.1,4.6,16.1,10,1
4,61.0,142,0,0,0,0,0,0,1,9.8,2.1,16.1,16,5
3,87.0,35,0,0,0,0,0,0,1,5.0,3.6,16.1,8,5
2,83.0,14,0,1,0,0,0,0,1,8.3,1.3,16.1,9,4
3,100.0,92,0,0,0,0,0,0,1,14.0,3.1,0.3,9,1
2,100.0,40,0,0,0,0,0,0,1,8.9,1.3,16.1,4,0
2,57.0,90,0,1,0,0,0,0,1,10.0,4.0,16.1,12,6
3,53.0,40,0,0,0,0,0,0,1,16.7,1.3,16.1,7,3
2,93.0,36,0,0,0,0,0,0,1,19.4,5.1,16.1,14,4
2,68.0,32,0,0,0,0,0,0,1,20.0,4.1,16.1,9,3
3,25.0,32,0,0,0,0,0,0,1,28.9,0.0,16.1,14,3
2,81.0,14,0,1,0,0,0,1,1,16.1,3.1,16.1,8,4
3,71.0,32,0,0,0,0,0,0,1,21.1,2.1,16.1,10,4
3,48.0,90,0,0,0,0,0,0,1,32.2,4.0,16.1,13,0
2,82.0,101,0,0,0,0,0,0,1,13.9,2.2,4.8,8,2
2,64.0,90,0,0,0,0,0,0,1,16.1,4.0,16.1,4,3
2,56.0,32,0,0,0,0,0,0,1,27.8,0.0,16.1,17,3
3,88.0,111,0,0,0,0,0,0,1,12.2,0.0,1.6,14,3
2,62.0,40,0,0,0,0,0,0,1,16.1,6.7,16.1,8,4
2,91.0,36,0,0,0,0,0,0,1,22.2,5.7,11.3,9,3
2,26.0,90,0,0,0,0,0,1,1,18.9,5.8,16.1,15,4
2,61.0,14,0,0,0,0,0,0,1,22.2,2.7,16.1,15,0
3,87.0,27,0,0,0,0,0,0,1,21.7,5.1,11.3,22,3
2,100.0,90,0,0,0,0,0,0,1,1.1,0.0,16.1,7,4
2,82.0,5,0,0,0,0,0,0,1,3.9,5.8,12.9,9,3
2,93.0,14,0,0,0,0,0,0,1,7.2,6.7,8.0,8,2
2,94.0,5,0,0,0,0,0,0,1,22.2,2.2,16.1,15,0
