Incident_ID,Location_Name,Incident_Date,Incident_Time,Incident_Type,Severity,Cause,Road_Delay_Minutes,ADAS_Driver_Status,Temperature_C,Humidity_Pct,Wind_Speed_ms,Weather_Condition,CurrentSpeed,TrafficStatus
INC_107791,King Faisal Street End,2026-06-21,21:09:01,Accident,Moderate,Driver Fatigue,47,FATIGUE - YAWNING!,36.4,55,3.1,Clear Sky,15,Moderate Traffic
INC_107792,October Bridge - Al-Manial,2026-03-19,14:32:01,Roadworks,Minor,Engine Failure,18,SAFE & FOCUSED,33.4,52,2.3,Clear Sky,40,Moderate Traffic
INC_107793,Ring Road - Mariouteya,2026-03-14,17:21:01,Vehicle Breakdown,Minor,Engine Failure,19,SAFE & FOCUSED,37.1,44,6.7,Clear Sky,43,Free Flow
INC_107794,October Bridge - Nasr City (Abbas El Akkad),2026-06-07,11:22:01,Accident,Major,Phone Usage,101,DISTRACTED: PHONE USAGE!,32.6,48,7.0,Cloudy,9,Heavy Traffic
INC_107795,Mohandessin - Shehab St,2026-03-24,13:53:01,Accident,Major,Driver Fatigue,90,DROWSY - SLEEPING!,31.2,54,5.0,Clear Sky,4,Heavy Traffic
INC_107796,Ring Road - Al Salam City,2026-06-05,22:32:01,Accident,Minor,Sudden Braking,26,STRESS / ANGER DETECTED!,21.2,51,5.4,Clear Sky,60,Free Flow
INC_107797,New Cairo - Sadat Axis,2026-03-13,07:01:01,Accident,Fatal,Fainting / Sudden Illness,214,SOS: FAINTING / EMERGENCY!,23.1,64,4.7,Clear Sky,10,Heavy Traffic
INC_107798,Corniche - Maadi,2026-05-23,14:25:01,Accident,Moderate,Phone Usage,46,DISTRACTED: PHONE USAGE!,32.3,54,6.4,Clear Sky,18,Moderate Traffic
INC_107799,Ring Road - Al Salam City,2026-06-12,21:20:01,Accident,Major,Driver Fatigue,118,FATIGUE - YAWNING!,22.0,50,2.2,Clear Sky,7,Heavy Traffic
INC_107800,October Bridge - Ramses,2026-06-05,20:06:01,Accident,Minor,Lack of Attention,21,DISTRACTED: LOOKING AWAY!,35.7,44,2.1,Cloudy,75,Free Flow
INC_107801,Borg El Arab Entrance,2026-05-10,22:35:01,Accident,Fatal,Driver Fatigue,189,FATIGUE - YAWNING!,32.4,36,3.9,Clear Sky,3,Heavy Traffic
INC_107802,Mohandessin - Shehab St,2026-03-26,08:58:01,Accident,Moderate,Phone Usage,45,DISTRACTED: PHONE USAGE!,33.6,44,3.2,Cloudy,35,Moderate Traffic
INC_107803,New Cairo - Mohamed Naguib Axis,2026-07-05,01:16:01,Accident,Fatal,Fainting / Sudden Illness,166,SOS: FAINTING / EMERGENCY!,29.6,48,3.5,Clear Sky,14,Heavy Traffic
INC_107804,Corniche - Maadi,2026-06-03,15:43:01,Accident,Fatal,Driver Fatigue,236,FATIGUE - YAWNING!,29.8,30,2.6,Clear Sky,0,Heavy Traffic
INC_107805,Salah Salem - Airport Road,2026-07-02,16:27:01,Roadworks,Minor,Slippery Road,22,SAFE & FOCUSED,17.4,75,12.4,Rainy,41,Free Flow
INC_107806,Corniche - Roushdy,2026-04-16,01:18:01,Accident,Major,Fainting / Sudden Illness,85,SOS: FAINTING / EMERGENCY!,30.5,58,6.5,Clear Sky,15,Heavy Traffic
INC_107807,October Bridge - Nasr City (Abbas El Akkad),2026-03-15,11:37:01,Roadworks,Moderate,Slippery Road,37,SAFE & FOCUSED,18.3,99,1.3,Foggy,19,Moderate Traffic
INC_107808,Salah Salem - Citadel,2026-04-04,18:56:01,Weather Condition,Minor,Slippery Road,25,SAFE & FOCUSED,15.5,87,11.1,Rainy,40,Free Flow
INC_107809,October Bridge - Nasr City (Abbas El Akkad),2026-04-14,10:25:01,Accident,Moderate,Sudden Braking,45,STRESS / ANGER DETECTED!,24.6,54,4.6,Clear Sky,34,Moderate Traffic
INC_107810,Corniche - Silsela,2026-08-09,07:37:01,Accident,Moderate,Driver Fatigue,37,FATIGUE - YAWNING!,30.0,64,3.3,Clear Sky,19,Moderate Traffic
INC_107811,Qasr El Nil Bridge,2026-06-15,22:10:01,Accident,Major,Fainting / Sudden Illness,60,SOS: FAINTING / EMERGENCY!,24.5,50,7.0,Clear Sky,6,Heavy Traffic
INC_107812,October Bridge - Al-Manial,2026-06-10,09:23:01,Accident,Fatal,Fainting / Sudden Illness,195,SOS: FAINTING / EMERGENCY!,29.4,44,7.9,Clear Sky,11,Heavy Traffic
INC_107813,New Cairo - American University,2026-07-03,08:25:01,Accident,Fatal,Driver Fatigue,125,FATIGUE - YAWNING!,34.7,63,2.2,Cloudy,11,Heavy Traffic
INC_107814,Tahya Masr Bridge,2026-03-31,09:38:01,Accident,Major,Driver Fatigue,110,FATIGUE - YAWNING!,24.3,60,6.0,Clear Sky,4,Heavy Traffic
INC_107815,Ain Shams - El Matareya,2026-04-03,15:11:01,Accident,Major,Driver Fatigue,88,FATIGUE - YAWNING!,27.5,30,3.0,Clear Sky,1,Heavy Traffic
INC_107816,October Bridge - Doqqi,2026-04-05,01:04:01,Accident,Moderate,Phone Usage,38,DISTRACTED: PHONE USAGE!,28.2,41,6.5,Clear Sky,34,Moderate Traffic
INC_107817,Giza - El Omraneya,2026-03-11,07:55:01,Accident,Major,Driver Fatigue,90,FATIGUE - YAWNING!,27.4,41,7.6,Clear Sky,2,Heavy Traffic
INC_107818,Corniche - Ibrahimia,2026-06-30,10:02:01,Accident,Major,Fainting / Sudden Illness,62,SOS: FAINTING / EMERGENCY!,27.4,61,7.0,Cloudy,3,Heavy Traffic
INC_107819,October Bridge - Mohandessin End,2026-04-21,16:15:01,Accident,Major,Driver Fatigue,92,DROWSY - SLEEPING!,31.3,51,6.8,Clear Sky,11,Heavy Traffic
INC_107820,Helwan University Area,2026-06-07,22:41:01,Accident,Fatal,Fainting / Sudden Illness,223,SOS: FAINTING / EMERGENCY!,25.2,45,2.7,Clear Sky,9,Heavy Traffic
INC_107821,Cairo-Alexandria Desert Road - Smart Village,2026-05-14,11:37:01,Accident,Minor,Sudden Braking,20,STRESS / ANGER DETECTED!,36.2,33,5.1,Clear Sky,33,Moderate Traffic
INC_107822,Corniche - Chatby,2026-07-22,08:57:01,Accident,Moderate,Driver Fatigue,30,FATIGUE - YAWNING!,31.7,56,7.0,Cloudy,26,Moderate Traffic
INC_107823,Corniche - San Stefano,2026-08-07,19:27:01,Accident,Major,Driver Fatigue,93,FATIGUE - YAWNING!,32.3,31,6.9,Clear Sky,9,Heavy Traffic
INC_107824,Maadi - Degla,2026-03-10,20:51:01,Accident,Moderate,Lack of Attention,40,DISTRACTED: LOOKING AWAY!,34.5,37,3.4,Clear Sky,23,Moderate Traffic
INC_107825,El Galaa Bridge,2026-04-17,06:38:01,Accident,Fatal,Fainting / Sudden Illness,226,SOS: FAINTING / EMERGENCY!,34.8,39,6.8,Clear Sky,5,Heavy Traffic
INC_107826,Maadi - Ring Road Carrefour,2026-03-22,12:18:01,Accident,Moderate,Driver Fatigue,45,DROWSY - SLEEPING!,24.7,49,5.7,Clear Sky,32,Moderate Traffic
INC_107827,Ring Road - Mohandessin Axis,2026-04-12,00:41:01,Accident,Fatal,Fainting / Sudden Illness,120,SOS: FAINTING / EMERGENCY!,22.2,44,4.4,Clear Sky,9,Heavy Traffic
INC_107828,Nasr City - Mostafa El Nahas,2026-06-09,04:45:01,Accident,Moderate,Sudden Braking,40,STRESS / ANGER DETECTED!,26.2,39,4.8,Cloudy,29,Moderate Traffic
INC_107829,Haram Street - El Remaya,2026-07-16,18:13:01,Accident,Major,Driver Fatigue,106,DROWSY - SLEEPING!,37.2,48,5.4,Clear Sky,12,Heavy Traffic
INC_107830,October Bridge - Al-Manial,2026-07-18,20:34:01,Accident,Minor,Sudden Braking,17,STRESS / ANGER DETECTED!,33.0,61,6.7,Clear Sky,67,Free Flow
INC_107831,King Faisal Street End,2026-06-19,09:44:01,Weather Condition,Minor,Slippery Road,23,SAFE & FOCUSED,15.3,89,2.9,Foggy,40,Moderate Traffic
INC_107832,Cairo-Alexandria Desert Road - Sphinx,2026-03-20,18:24:01,Accident,Moderate,Lack of Attention,49,DISTRACTED: LOOKING AWAY!,35.9,42,7.3,Clear Sky,22,Moderate Traffic
INC_107833,Ring Road - El Waraq,2026-07-05,10:55:01,Accident,Fatal,Fainting / Sudden Illness,224,SOS: FAINTING / EMERGENCY!,30.2,62,4.3,Clear Sky,7,Heavy Traffic
INC_107834,Ain Shams - El Matareya,2026-04-06,06:34:01,Accident,Major,Driver Fatigue,91,DROWSY - SLEEPING!,34.5,34,7.1,Clear Sky,8,Heavy Traffic
INC_107835,Wadi El Natrun Road,2026-08-11,03:13:01,Accident (Other Driver),Minor,Slippery Road,16,SAFE & FOCUSED,16.3,90,2.4,Foggy,38,Moderate Traffic
INC_107836,Corniche - San Stefano,2026-05-28,21:43:01,Roadworks,Moderate,Engine Failure,53,SAFE & FOCUSED,33.4,30,6.4,Clear Sky,20,Moderate Traffic
INC_107837,Shubra - Corniche,2026-08-05,03:07:01,Accident,Major,Phone Usage,120,DISTRACTED: PHONE USAGE!,21.4,49,3.6,Clear Sky,3,Heavy Traffic
INC_107838,Cairo-Alexandria Desert Road - Sphinx,2026-06-30,15:04:01,Accident (Other Driver),Moderate,Slippery Road,41,SAFE & FOCUSED,13.4,93,1.3,Foggy,17,Moderate Traffic
INC_107839,Autostrad - Helwan,2026-08-15,02:05:01,Accident,Major,Fainting / Sudden Illness,94,SOS: FAINTING / EMERGENCY!,29.2,49,5.8,Clear Sky,12,Heavy Traffic
INC_107840,Corniche - Gleem,2026-04-16,04:19:01,Weather Condition,Moderate,Engine Failure,31,SAFE & FOCUSED,12.9,98,0.4,Foggy,20,Moderate Traffic
INC_107841,Faisal Street - El Massaha,2026-04-01,15:46:01,Accident,Major,Phone Usage,120,DISTRACTED: PHONE USAGE!,21.3,33,3.7,Clear Sky,12,Heavy Traffic
INC_107842,October Bridge - Zamalek,2026-04-16,05:14:01,Accident,Major,Driver Fatigue,94,DROWSY - SLEEPING!,33.3,41,7.9,Cloudy,13,Heavy Traffic
INC_107843,Autostrad - Helwan,2026-07-20,22:33:01,Roadworks,Moderate,Unknown,50,SAFE & FOCUSED,20.8,61,6.9,Clear Sky,26,Moderate Traffic
INC_107844,Helwan - Corniche,2026-07-13,14:28:01,Accident,Minor,Speeding,30,STRESS / ANGER DETECTED!,20.4,60,7.3,Clear Sky,37,Moderate Traffic
INC_107845,Ring Road - Mounib,2026-08-01,10:08:01,Accident,Major,Fainting / Sudden Illness,73,SOS: FAINTING / EMERGENCY!,20.7,39,5.5,Clear Sky,7,Heavy Traffic
INC_107846,Salah Salem - Panorama,2026-04-21,09:00:01,Accident,Major,Fainting / Sudden Illness,108,SOS: FAINTING / EMERGENCY!,22.0,42,6.8,Clear Sky,1,Heavy Traffic
INC_107847,Shubra - Ahmed Helmy,2026-03-19,20:15:01,Accident,Major,Fainting / Sudden Illness,117,SOS: FAINTING / EMERGENCY!,36.2,62,2.0,Clear Sky,9,Heavy Traffic
INC_107848,New Cairo - American University,2026-04-24,05:19:01,Accident,Major,Driver Fatigue,103,FATIGUE - YAWNING!,20.3,33,3.2,Clear Sky,12,Heavy Traffic
INC_107849,Heliopolis - Merghany,2026-08-11,16:07:01,Accident,Major,Fainting / Sudden Illness,75,SOS: FAINTING / EMERGENCY!,38.0,49,7.7,Cloudy,0,Heavy Traffic
INC_107850,Corniche - Sporting,2026-04-22,14:24:01,Accident,Major,Driver Fatigue,107,DROWSY - SLEEPING!,37.5,45,4.0,Clear Sky,13,Heavy Traffic
INC_107851,Shubra - Corniche,2026-07-08,21:09:01,Accident,Fatal,Fainting / Sudden Illness,163,SOS: FAINTING / EMERGENCY!,31.5,42,5.0,Clear Sky,0,Heavy Traffic
INC_107852,Qasr El Nil Bridge,2026-06-15,15:11:01,Accident,Major,Driver Fatigue,117,FATIGUE - YAWNING!,26.7,61,2.7,Clear Sky,10,Heavy Traffic
INC_107853,Mahmoudia Axis - Smouha,2026-08-07,04:08:01,Accident,Moderate,Driver Fatigue,45,FATIGUE - YAWNING!,36.0,62,5.0,Clear Sky,28,Moderate Traffic
INC_107854,Salah Salem - Citadel,2026-04-16,04:57:01,Accident,Major,Fainting / Sudden Illness,90,SOS: FAINTING / EMERGENCY!,21.1,62,5.1,Cloudy,9,Heavy Traffic
INC_107855,Nasr City - Mostafa El Nahas,2026-04-01,20:43:01,Accident,Fatal,Fainting / Sudden Illness,183,SOS: FAINTING / EMERGENCY!,24.2,56,3.8,Clear Sky,6,Heavy Traffic
INC_107856,Ring Road - Mohandessin Axis,2026-05-12,19:44:01,Accident,Major,Driver Fatigue,90,FATIGUE - YAWNING!,28.3,36,2.9,Cloudy,12,Heavy Traffic
INC_107857,Ring Road - New Cairo Entrance,2026-04-28,20:06:01,Accident,Moderate,Lack of Attention,37,DISTRACTED: LOOKING AWAY!,32.1,60,2.8,Clear Sky,27,Moderate Traffic
INC_107858,Corniche - Camp Cesar,2026-08-24,10:05:01,Weather Condition,Moderate,Slippery Road,37,SAFE & FOCUSED,17.9,91,12.8,Rainy,22,Moderate Traffic
INC_107859,Ring Road - Al Salam City,2026-04-23,09:37:01,Accident,Major,Driver Fatigue,62,DROWSY - SLEEPING!,27.3,53,2.9,Clear Sky,10,Heavy Traffic
INC_107860,Alexandria Agriculture Road Entrance,2026-07-09,08:58:01,Accident,Fatal,Fainting / Sudden Illness,227,SOS: FAINTING / EMERGENCY!,36.0,41,3.7,Clear Sky,12,Heavy Traffic
INC_107861,Nasr City - Abbas El Akkad,2026-06-22,05:41:01,Vehicle Breakdown,Minor,Unknown,20,SAFE & FOCUSED,25.1,65,7.6,Clear Sky,60,Free Flow
INC_107862,Autostrad - Maadi,2026-05-08,13:49:01,Accident,Major,Fainting / Sudden Illness,64,SOS: FAINTING / EMERGENCY!,20.8,57,6.4,Clear Sky,15,Heavy Traffic
INC_107863,Ain Shams University Area,2026-04-21,13:47:01,Accident,Moderate,Driver Fatigue,55,FATIGUE - YAWNING!,24.9,46,7.2,Clear Sky,23,Moderate Traffic
INC_107864,Corniche - Ibrahimia,2026-06-08,02:48:01,Accident,Major,Fainting / Sudden Illness,70,SOS: FAINTING / EMERGENCY!,27.8,51,2.2,Clear Sky,7,Heavy Traffic
INC_107865,Helwan - Corniche,2026-07-06,01:44:01,Accident,Moderate,Speeding,38,STRESS / ANGER DETECTED!,25.3,36,4.6,Clear Sky,29,Moderate Traffic
INC_107866,Tahya Masr Bridge,2026-08-08,22:40:01,Accident,Major,Fainting / Sudden Illness,114,SOS: FAINTING / EMERGENCY!,33.2,48,3.5,Clear Sky,14,Heavy Traffic
INC_107867,October Bridge - Tahrir Sq,2026-05-01,02:44:01,Roadworks,Moderate,Engine Failure,37,SAFE & FOCUSED,23.0,42,2.4,Clear Sky,28,Moderate Traffic
INC_107868,Cairo Festival City Area,2026-05-13,21:50:01,Roadworks,Minor,Unknown,17,SAFE & FOCUSED,32.9,59,5.0,Clear Sky,65,Free Flow
INC_107869,Axis 26 July - Lebanon Sq,2026-06-27,03:00:01,Accident,Major,Phone Usage,100,DISTRACTED: PHONE USAGE!,25.4,39,5.9,Clear Sky,2,Heavy Traffic
INC_107870,October Bridge - Tahrir Sq,2026-06-14,16:01:01,Accident,Major,Driver Fatigue,111,FATIGUE - YAWNING!,21.7,65,2.9,Clear Sky,9,Heavy Traffic
INC_107871,Axis 26 July - Hyper One,2026-04-04,07:50:01,Accident,Moderate,Phone Usage,32,DISTRACTED: PHONE USAGE!,37.9,36,7.6,Clear Sky,24,Moderate Traffic
INC_107872,Cairo International Stadium Area,2026-05-12,13:40:01,Accident,Minor,Lack of Attention,19,DISTRACTED: LOOKING AWAY!,24.3,42,2.8,Cloudy,48,Free Flow
INC_107873,Haram Street - El Remaya,2026-03-30,19:05:01,Accident,Major,Driver Fatigue,84,DROWSY - SLEEPING!,31.2,41,3.4,Clear Sky,8,Heavy Traffic
INC_107874,Corniche - Citadel Qaitbay,2026-07-08,14:13:01,Accident,Major,Driver Fatigue,94,FATIGUE - YAWNING!,21.6,54,5.4,Clear Sky,14,Heavy Traffic
INC_107875,Ring Road - Maadi,2026-06-11,22:59:01,Accident,Major,Driver Fatigue,93,DROWSY - SLEEPING!,23.7,30,2.5,Clear Sky,14,Heavy Traffic
INC_107876,Qasr El Nil Bridge,2026-04-13,17:36:01,Accident,Moderate,Sudden Braking,30,STRESS / ANGER DETECTED!,23.6,32,4.1,Clear Sky,35,Moderate Traffic
INC_107877,New Cairo - Teseen Street South,2026-08-22,23:48:01,Accident,Minor,Lack of Attention,23,DISTRACTED: LOOKING AWAY!,27.5,43,7.4,Clear Sky,60,Free Flow
INC_107878,Tahya Masr Bridge,2026-08-11,08:11:01,Accident,Major,Phone Usage,114,DISTRACTED: PHONE USAGE!,35.0,52,2.2,Cloudy,1,Heavy Traffic
INC_107879,October Bridge - Doqqi,2026-04-22,17:25:01,Accident,Major,Fainting / Sudden Illness,63,SOS: FAINTING / EMERGENCY!,31.1,52,6.6,Clear Sky,15,Heavy Traffic
INC_107880,Ain Shams University Area,2026-08-31,17:14:01,Accident,Minor,Speeding,21,STRESS / ANGER DETECTED!,36.6,49,5.4,Clear Sky,77,Free Flow
INC_107881,Agricultural Road - Tanta Bridge,2026-06-09,00:06:01,Roadworks,Minor,Engine Failure,17,SAFE & FOCUSED,21.1,44,6.1,Cloudy,42,Free Flow
INC_107882,New Cairo - Teseen Street South,2026-05-26,18:10:01,Accident,Fatal,Fainting / Sudden Illness,158,SOS: FAINTING / EMERGENCY!,34.4,49,6.8,Clear Sky,9,Heavy Traffic
INC_107883,Ring Road - Shubra El Kheima,2026-08-11,15:59:01,Roadworks,Minor,Slippery Road,26,SAFE & FOCUSED,16.7,93,0.4,Foggy,75,Free Flow
INC_107884,Shubra - Corniche,2026-05-18,12:11:01,Accident,Moderate,Sudden Braking,56,STRESS / ANGER DETECTED!,28.4,41,4.4,Clear Sky,18,Moderate Traffic
INC_107885,Wadi El Natrun Road,2026-03-11,19:15:01,Accident,Moderate,Speeding,56,STRESS / ANGER DETECTED!,32.1,34,4.4,Clear Sky,32,Moderate Traffic
INC_107886,Axis 26 July - Lebanon Sq,2026-03-11,22:17:01,Accident,Minor,Lack of Attention,15,DISTRACTED: LOOKING AWAY!,32.8,56,3.1,Clear Sky,21,Moderate Traffic
INC_107887,Salah Salem - Citadel,2026-08-22,18:49:01,Accident,Moderate,Phone Usage,39,DISTRACTED: PHONE USAGE!,23.7,62,4.6,Clear Sky,21,Moderate Traffic
INC_107888,Heliopolis - Merghany,2026-08-26,02:06:01,Accident,Moderate,Sudden Braking,50,STRESS / ANGER DETECTED!,28.9,49,5.8,Clear Sky,22,Moderate Traffic
INC_107889,Agricultural Road - Benha,2026-04-04,15:27:01,Accident,Fatal,Fainting / Sudden Illness,239,SOS: FAINTING / EMERGENCY!,27.2,57,6.7,Clear Sky,3,Heavy Traffic
INC_107890,Wadi El Natrun Road,2026-06-09,02:45:01,Accident,Major,Driver Fatigue,60,DROWSY - SLEEPING!,24.4,59,4.8,Clear Sky,0,Heavy Traffic
INC_107891,Haram Street - El Remaya,2026-05-09,06:25:01,Roadworks,Moderate,Engine Failure,44,SAFE & FOCUSED,25.3,41,2.6,Clear Sky,20,Moderate Traffic
INC_107892,Alexandria Desert Road - km 21,2026-05-26,06:29:01,Weather Condition,Moderate,Unknown,55,SAFE & FOCUSED,18.7,86,1.0,Foggy,30,Moderate Traffic
INC_107893,Ring Road - El Waraq,2026-05-02,17:59:01,Accident,Major,Driver Fatigue,63,DROWSY - SLEEPING!,31.0,48,2.0,Clear Sky,15,Heavy Traffic
INC_107894,Cairo-Alexandria Desert Road - Smart Village,2026-08-11,01:17:01,Accident,Moderate,Sudden Braking,30,STRESS / ANGER DETECTED!,21.1,38,4.0,Clear Sky,27,Moderate Traffic
INC_107895,Corniche - Silsela,2026-05-22,05:27:01,Accident,Moderate,Speeding,42,STRESS / ANGER DETECTED!,35.7,61,4.8,Clear Sky,28,Moderate Traffic
INC_107896,Corniche - Maadi,2026-05-03,06:08:01,Accident,Major,Fainting / Sudden Illness,101,SOS: FAINTING / EMERGENCY!,31.0,37,6.8,Clear Sky,8,Heavy Traffic
INC_107897,محور روض الفرج - شبرا,2026-04-29,18:52:01,Accident,Moderate,Sudden Braking,39,STRESS / ANGER DETECTED!,37.8,55,2.3,Clear Sky,21,Moderate Traffic
INC_107898,Nasr City - Mostafa El Nahas,2026-03-18,20:50:01,Accident,Moderate,Speeding,58,STRESS / ANGER DETECTED!,34.0,62,2.7,Clear Sky,24,Moderate Traffic
INC_107899,Cairo International Stadium Area,2026-06-01,02:40:01,Accident,Moderate,Sudden Braking,56,STRESS / ANGER DETECTED!,20.3,59,4.3,Clear Sky,27,Moderate Traffic
INC_107900,Cairo Festival City Area,2026-08-30,07:35:01,Accident,Fatal,Driver Fatigue,121,DROWSY - SLEEPING!,25.2,56,6.2,Cloudy,12,Heavy Traffic
INC_107901,Dokki - Mesaha Sq,2026-08-04,21:33:01,Accident,Fatal,Driver Fatigue,229,DROWSY - SLEEPING!,26.6,45,7.3,Clear Sky,7,Heavy Traffic
INC_107902,Corniche - Roushdy,2026-08-30,04:29:01,Accident,Major,Driver Fatigue,92,FATIGUE - YAWNING!,22.7,44,5.9,Clear Sky,8,Heavy Traffic
INC_107903,Stanley Bridge,2026-05-19,01:36:01,Accident,Major,Fainting / Sudden Illness,88,SOS: FAINTING / EMERGENCY!,28.9,35,6.5,Clear Sky,5,Heavy Traffic
INC_107904,Ring Road - Maadi,2026-08-07,18:43:01,Accident,Moderate,Sudden Braking,44,STRESS / ANGER DETECTED!,23.6,42,4.1,Clear Sky,31,Moderate Traffic
INC_107905,King Faisal Street End,2026-05-16,21:07:01,Accident,Minor,Lack of Attention,17,DISTRACTED: LOOKING AWAY!,30.0,48,4.9,Clear Sky,78,Free Flow
INC_107906,New Cairo - Mohamed Naguib Axis,2026-07-09,14:26:01,Accident,Major,Driver Fatigue,63,FATIGUE - YAWNING!,34.1,30,7.6,Clear Sky,8,Heavy Traffic
INC_107907,Heliopolis - El Khalifa El Mamoun,2026-08-30,16:03:01,Accident,Moderate,Driver Fatigue,35,FATIGUE - YAWNING!,30.7,65,3.4,Clear Sky,19,Moderate Traffic
INC_107908,October Bridge - Ramses,2026-07-16,19:29:01,Accident,Major,Fainting / Sudden Illness,97,SOS: FAINTING / EMERGENCY!,33.1,39,2.5,Clear Sky,1,Heavy Traffic
INC_107909,Maadi - Victoria Square,2026-05-02,12:17:01,Accident,Moderate,Sudden Braking,30,STRESS / ANGER DETECTED!,36.9,41,5.4,Cloudy,31,Moderate Traffic
INC_107910,Helwan University Area,2026-03-27,10:15:01,Roadworks,Moderate,Engine Failure,44,SAFE & FOCUSED,28.4,46,3.9,Cloudy,35,Moderate Traffic
INC_107911,Cairo-Alexandria Desert Road - Sphinx,2026-05-10,16:07:01,Accident,Major,Fainting / Sudden Illness,67,SOS: FAINTING / EMERGENCY!,22.3,45,7.1,Clear Sky,9,Heavy Traffic
INC_107912,Shubra - Corniche,2026-03-24,05:34:01,Vehicle Breakdown,Minor,Unknown,16,SAFE & FOCUSED,37.7,40,7.8,Clear Sky,57,Free Flow
INC_107913,Shubra - Corniche,2026-04-30,03:29:01,Accident,Moderate,Sudden Braking,34,STRESS / ANGER DETECTED!,37.8,64,4.0,Clear Sky,19,Moderate Traffic
INC_107914,Abbas Bridge,2026-06-15,03:01:01,Accident,Major,Driver Fatigue,90,FATIGUE - YAWNING!,30.0,57,2.8,Cloudy,14,Heavy Traffic
INC_107915,Ring Road - Mariouteya,2026-06-03,01:41:01,Accident,Major,Driver Fatigue,84,DROWSY - SLEEPING!,23.6,62,4.7,Clear Sky,0,Heavy Traffic
INC_107916,محور روض الفرج - الضبعة,2026-06-23,10:05:01,Accident (Other Driver),Moderate,Engine Failure,59,SAFE & FOCUSED,23.3,62,5.7,Clear Sky,27,Moderate Traffic
INC_107917,Haram Street - Giza Square,2026-03-12,20:02:01,Vehicle Breakdown,Minor,Engine Failure,21,SAFE & FOCUSED,21.2,48,7.5,Clear Sky,26,Moderate Traffic
INC_107918,Maadi - Ring Road Carrefour,2026-07-23,00:43:01,Accident,Moderate,Lack of Attention,58,DISTRACTED: LOOKING AWAY!,22.0,40,2.5,Clear Sky,24,Moderate Traffic
INC_107919,Ain Shams - El Matareya,2026-07-22,09:04:01,Accident,Minor,Speeding,20,STRESS / ANGER DETECTED!,26.5,47,2.4,Clear Sky,32,Moderate Traffic
INC_107920,Helwan - Corniche,2026-07-04,02:30:01,Accident,Moderate,Driver Fatigue,44,DROWSY - SLEEPING!,27.4,35,4.3,Clear Sky,33,Moderate Traffic
INC_107921,Salah Salem - Al Azhar,2026-07-13,16:28:01,Accident,Fatal,Fainting / Sudden Illness,124,SOS: FAINTING / EMERGENCY!,25.3,45,3.6,Cloudy,11,Heavy Traffic
INC_107922,Corniche - Camp Cesar,2026-03-09,04:50:01,Accident,Major,Fainting / Sudden Illness,92,SOS: FAINTING / EMERGENCY!,25.2,61,7.7,Clear Sky,5,Heavy Traffic
INC_107923,Agricultural Road - Tanta Bridge,2026-06-18,18:56:01,Accident,Minor,Lack of Attention,22,DISTRACTED: LOOKING AWAY!,33.9,62,7.1,Cloudy,43,Free Flow
INC_107924,Corniche - Maspero,2026-08-02,12:17:01,Accident,Major,Fainting / Sudden Illness,71,SOS: FAINTING / EMERGENCY!,20.6,37,7.3,Cloudy,5,Heavy Traffic
INC_107925,Kafoury Road,2026-07-06,11:55:01,Accident,Moderate,Driver Fatigue,49,DROWSY - SLEEPING!,33.5,36,3.4,Clear Sky,23,Moderate Traffic
INC_107926,Cairo-Alexandria Desert Road - Smart Village,2026-04-04,06:46:01,Accident,Moderate,Lack of Attention,59,DISTRACTED: LOOKING AWAY!,21.1,41,6.0,Clear Sky,19,Moderate Traffic
INC_107927,Agricultural Road - Tanta Bridge,2026-04-01,09:00:01,Vehicle Breakdown,Minor,Engine Failure,15,SAFE & FOCUSED,29.1,47,6.5,Clear Sky,40,Moderate Traffic
INC_107928,Cairo-Alexandria Desert Road - Sphinx,2026-08-09,14:01:01,Accident,Moderate,Driver Fatigue,54,DROWSY - SLEEPING!,34.9,65,6.4,Clear Sky,32,Moderate Traffic
INC_107929,Shubra - Corniche,2026-06-29,22:49:01,Weather Condition,Moderate,Engine Failure,57,SAFE & FOCUSED,17.8,83,11.1,Rainy,15,Moderate Traffic
INC_107930,Cairo-Alexandria Desert Road - Smart Village,2026-07-30,20:23:01,Accident,Fatal,Fainting / Sudden Illness,217,SOS: FAINTING / EMERGENCY!,20.8,38,4.0,Clear Sky,6,Heavy Traffic
INC_107931,Ring Road - Katameya,2026-05-13,02:01:01,Accident,Major,Driver Fatigue,115,DROWSY - SLEEPING!,34.1,61,8.0,Clear Sky,10,Heavy Traffic
INC_107932,New Cairo - American University,2026-08-31,01:24:01,Accident,Fatal,Driver Fatigue,159,DROWSY - SLEEPING!,22.9,44,4.6,Clear Sky,3,Heavy Traffic
INC_107933,Downtown - Tahrir Sq,2026-07-22,19:57:01,Accident,Major,Driver Fatigue,93,DROWSY - SLEEPING!,36.5,64,6.6,Clear Sky,0,Heavy Traffic
INC_107934,Mahmoudia Axis - Smouha,2026-06-30,05:44:01,Accident,Moderate,Speeding,59,STRESS / ANGER DETECTED!,24.8,42,6.4,Clear Sky,29,Moderate Traffic
INC_107935,Maadi - Degla,2026-06-03,12:41:01,Accident,Moderate,Phone Usage,47,DISTRACTED: PHONE USAGE!,33.1,41,2.5,Clear Sky,15,Moderate Traffic
INC_107936,Agricultural Road - Benha,2026-07-20,10:22:01,Accident,Minor,Lack of Attention,20,DISTRACTED: LOOKING AWAY!,37.2,45,4.4,Clear Sky,35,Moderate Traffic
